RSM0021,0.7971813082695007,0.8299455046653748
13180N3,1.0091261863708496,0.9063613414764404
RSM0073,0.7510464191436768,0.6783607006072998
AFI,0.7370812892913818,0.7389885783195496
RSM0740,0.9655598402023315,0.9001612663269043
RSM1868,0.7565090656280518,0.746414840221405
RSM1883,0.8034136891365051,0.7714710831642151
RSM0480,0.6823335289955139,0.7714473605155945
RSM1848,0.6951858401298523,0.6668983697891235
RSM0220,0.9800765514373779,0.8115991353988647
RSM1889,0.8755578398704529,0.8088686466217041
RSM1440,0.7986332178115845,0.7215593457221985
RSM0622,0.8204055428504944,0.8248142600059509
RSM1886,0.7945194244384766,0.7833530902862549
RSM1823,0.8686810731887817,0.8377408981323242
RSM0317,0.8869183659553528,0.8827658891677856
LTL,0.7476305365562439,0.744055986404419
RSM0060,0.7377700209617615,0.7491440176963806
RSM0242,0.5457268357276917,0.5730880498886108
RWY,0.7009369730949402,0.7304287552833557
RSM0231,0.593410849571228,0.6877357363700867
RSM0079,0.6004166603088379,0.566909909248352
RSM1572,0.8973342180252075,0.7607186436653137
RSM0098,0.7958031296730042,0.7382923364639282
RSM0218,0.6459311842918396,0.6765182614326477
RSM1853,0.793503999710083,0.8360335230827332
RSM0044,0.7623486518859863,0.7141626477241516
RSM0485,0.9805420637130737,0.90764319896698
RSM0516,0.9368382692337036,0.8286625742912292
RSM0043,0.8846237063407898,0.8060871958732605
RSM0788,0.5985274910926819,0.6884692907333374
RSM0237,0.7429350018501282,0.7124205827713013
RSM0304,0.9161632061004639,0.8746597170829773
RSM0084,0.8363869786262512,0.739799439907074
RSM1865,0.770836591720581,0.7327629923820496
RSM0301,0.7477895617485046,0.883248507976532
RSM0052,0.7146640419960022,0.6777136325836182
RSM0129,0.8209812641143799,0.7696999907493591
RSM1042,0.7325353622436523,0.8353920578956604
RSM0225,0.7001619935035706,0.6815407872200012
RSM0313,0.7580154538154602,0.7901341915130615
RSM0210,0.6415479183197021,0.7374864816665649
RSM1099,0.7825704216957092,0.7056589126586914
RSM0337,0.875256359577179,0.8676517605781555
RSM0216,0.674034833908081,0.7480001449584961
RSM0533,0.7004534602165222,0.8073663711547852
RSM0004,0.44275376200675964,0.695806622505188
RSM0660,0.9597082138061523,0.884609043598175
RSM0208,0.8235548734664917,0.8780929446220398
RSM0040,0.7930591702461243,0.792551577091217
RSM0885,0.8201258182525635,0.8202265501022339
RSM0077,0.7540112137794495,0.7610569000244141
RSM1878,0.8449935913085938,0.8127914071083069
RSM0241,0.6898118853569031,0.6571767926216125
RSM0644,0.6820247173309326,0.6981208324432373
RSM0492,0.9527535438537598,0.8829286098480225
RSM0388,0.7351225018501282,0.6726912260055542
RSM1864,0.8322104215621948,0.8324296474456787
RSM0123,0.6420314311981201,0.6368558406829834
RSM0777,0.7254629135131836,0.6963313817977905
RSM1162,0.7393945455551147,0.7504611611366272
RSM0814,0.6745548248291016,0.7482970356941223
RSM0011,0.7007113099098206,0.7302260994911194
RSM0703,0.7598053812980652,0.768536388874054
RSM1854,0.9633674621582031,0.8748399019241333
RSM0332,0.8166024088859558,0.8551096320152283
RSM1544,0.9875163435935974,0.9149448871612549
RSM0059,0.7589139938354492,0.8131919503211975
RSM0500,0.7953148484230042,0.7766525149345398
RSM0226,0.8451818823814392,0.8438099026679993
RSM0391,0.8084032535552979,0.7884697914123535
RSM0240,0.8700484037399292,0.8339813947677612
RSM0848,0.664555549621582,0.7154375314712524
RSM0268,0.7903867363929749,0.7188244462013245
RSM0067,0.726703941822052,0.7133638262748718
RSM0229,0.8999020457267761,0.8627097010612488
19000N3,0.976686954498291,0.9206199049949646
RSM0249,0.8100602030754089,0.8009297847747803
RSM0998,0.7704291939735413,0.7688413858413696
RSM0068,0.9552945494651794,0.806647539138794
RSM0020,0.7127113938331604,0.8036466240882874
RSM1511,0.9878207445144653,0.9008651375770569
18150N2,0.8668001294136047,0.7832472920417786
RSM0566,0.6725431084632874,0.63932204246521
RSM0224,0.6896237134933472,0.6859898567199707
RSM0306,0.8127508163452148,0.7993404865264893
RSM0122,0.7245041728019714,0.7206802368164062
RSM1871,0.8472529053688049,0.8471905589103699
RSM0230,0.7130696773529053,0.7293925285339355
RSM0085,0.755118191242218,0.7477251291275024
RSM1873,0.9229236245155334,0.8695555925369263
21000N2,0.7237697839736938,0.86262047290802
RSM0025,0.8289698362350464,0.889970064163208
RSM0138,0.591632604598999,0.6287577152252197
RSM0544,0.8995703458786011,0.8705317974090576
RSM0159,0.9064057469367981,0.879491925239563
AFR,0.7337543964385986,0.7450752258300781
RSM0535,1.08665132522583,0.8090783953666687
RSM0081,0.9400954246520996,0.9111728668212891
RSM0244,0.7452597618103027,0.8195596933364868
RSM1250,0.8371415734291077,0.8019222617149353
RSM0248,0.6625131368637085,0.6876606941223145
RSM0491,0.8252229690551758,0.8016358017921448
RSM0064,0.7744144201278687,0.8209387063980103
RSM0424,0.8028257489204407,0.7319854497909546
RSM0154,0.7391225099563599,0.7248749732971191
RSM0019,0.7917035222053528,0.8332544565200806
RSM0202,0.7959794402122498,0.776536226272583
RSM1064,0.8434090614318848,0.8687228560447693
RSM0329,0.7833311557769775,0.8370634913444519
RSM0158,0.7858580350875854,0.7769662737846375
RSM0243,0.8653666973114014,0.8640010356903076
